apply_country,filing_year,assignee_country,cnt
CN,2017,CA,1
CN,2019,SE,1
CN,2021,US,1
CN,2021,NL,1
CN,2022,GB,1
CN,2023,US,1
CO,1992,US,1
CO,1993,CA,1
CO,1994,FR,1
CO,1994,CL,1
CO,1995,RO,1
CO,1995,NL,1
CO,1995,JP,1
CO,1995,NC,1
CO,1995,CA,1
CO,1995,IT,1
CO,1996,GB,1
CO,1996,VE,1
CO,1996,IT,1
CO,1996,NO,1
CO,1997,AU,1
CO,1997,IE,1
CO,1997,NL,1
CO,1999,CA,1
CO,1999,VE,1
CO,1999,GB,1
CO,2001,DK,1
CO,2001,BE,1
CO,2001,NL,1
CO,2001,DE,1
CO,2002,CH,1
CO,2002,CA,1
CO,2003,DE,1
CO,2003,CH,1
CO,2003,SE,1
CO,2003,NL,1
CO,2003,KR,1
CO,2003,FR,1
CO,2003,GB,1
CO,2004,JP,1
CO,2004,SE,1
CO,2004,BE,1
CO,2004,DK,1
CO,2005,JP,1
CO,2006,BR,1
CO,2006,AR,1
CO,2006,ES,1
CO,2006,CA,1
CO,2006,JP,1
CO,2006,KR,1
CO,2007,MX,1
CO,2007,IL,1
CO,2007,HK,1
CO,2008,SE,1
CO,2008,DE,1
CO,2008,TW,1
CO,2008,DK,1
CO,2008,ES,1
CO,2015,BR,1
CO,2015,KR,1
CO,2015,AT,1
CO,2015,DK,1
CO,2015,TW,1
CO,2016,GB,1
CO,2016,DE,1
CO,2016,ES,1
CO,2016,CN,1
CO,2016,CH,1
CR,1992,US,1
CR,1995,US,1
CR,1998,DE,1
CR,1998,MX,1
CR,1999,CA,1
CR,2001,DE,1
CR,2001,AT,1
CR,2002,CH,1
CR,2002,JP,1
CR,2003,JP,1
CR,2003,IL,1
CR,2003,CH,1
CR,2005,CH,1
CR,2005,CN,1
CR,2005,SV,1
CR,2005,FR,1
CR,2006,SG,1
CR,2006,CH,1
CR,2006,IE,1
CR,2006,LU,1
CR,2007,FI,1
CR,2007,ES,1
CR,2007,JP,1
CR,2008,IE,1
CR,2008,MX,1
CR,2009,AU,1
CR,2009,LU,1
CR,2009,BR,1
CR,2009,CA,1
CR,2009,IT,1
CR,2010,NL,1
CR,2010,FI,1
CR,2010,BR,1
CR,2010,IT,1
CR,2010,JP,1
CR,2012,NL,1
CR,2012,BR,1
CR,2012,SE,1
CR,2012,CN,1
CR,2012,FR,1
CR,2012,DE,1
CR,2012,CA,1
CR,2013,DE,1
CR,2013,FR,1
CR,2013,KR,1
CR,2016,IT,1
CR,2016,CA,1
CR,2017,MX,1
CR,2017,JP,1
CR,2017,SG,1
CR,2017,NL,1
CR,2017,ES,1
CR,2018,CN,1
CR,2018,VG,1
CR,2018,CO,1
CR,2019,IE,1
CR,2019,NO,1
CR,2019,DE,1
CR,2019,CA,1
CR,2019,IN,1
CR,2019,ES,1
CR,2020,IE,1
CR,2020,CN,1
CR,2021,KR,1
CR,2021,MX,1
CR,2021,JP,1
CR,2022,IT,1
CR,2022,GB,1
CR,2022,IE,1
CU,1990,AU,1
CU,1991,DE,1
CU,1992,GB,1
CU,1992,DE,1
CU,1993,AU,1
CU,1994,JP,1
CU,1995,NL,1
CU,1995,US,1
CU,1996,US,1
CU,1996,JP,1
CU,1998,NC,1
CU,1998,GB,1
CU,1998,ES,1
CU,1998,BR,1
CU,1998,CA,1
CU,1998,TW,1
CU,1999,FR,1
CU,1999,IT,1
CU,1999,ZA,1
CU,1999,IL,1
CU,1999,FI,1
CU,2000,IE,1
CU,2000,SE,1
CU,2000,US,1
CU,2000,DE,1
CU,2000,AU,1
CU,2000,FR,1
CU,2000,CA,1
CU,2000,IL,1
CU,2000,LU,1
CU,2001,AU,1
CU,2001,MX,1
CU,2002,US,1
CU,2002,AU,1
CU,2002,SE,1
CU,2003,AU,1
CU,2003,LV,1
CU,2003,US,1
CU,2003,DE,1
CU,2004,IT,1
CU,2004,NO,1
CU,2004,HU,1
CU,2005,FR,1
CU,2005,JP,1
CU,2006,US,1
CU,2006,SE,1
CU,2007,DK,1
CU,2007,US,1
CU,2007,ES,1
CU,2008,SG,1
CU,2008,NL,1
CU,2008,SE,1
CU,2008,GB,1
CU,2008,IT,1
CU,2009,JP,1
CU,2009,IT,1
CU,2009,CH,1
CU,2009,RU,1
CU,2010,MT,1
CU,2010,BM,1
CU,2010,GB,1
CU,2010,NO,1
CU,2010,CA,1
CU,2010,MX,1
CU,2010,CH,1
CU,2012,IN,1
CU,2013,CH,1
CU,2014,MX,1
CU,2014,RU,1
CU,2014,LU,1
CU,2015,CZ,1
CU,2016,IT,1
CU,2016,DE,1
CU,2016,CA,1
CU,2017,GB,1
CU,2018,FR,1
CU,2018,US,1
CU,2018,IE,1
CU,2018,CN,1
CU,2019,JP,1
CU,2020,IT,1
CU,2022,ES,1
CU,2022,CN,1
CU,2022,RS,1
CU,2023,US,1
CY,1990,GB,1
CY,1991,GB,1
CY,1991,CH,1
CY,1992,US,1
CY,1993,CH,1
CY,1994,FR,1
CY,1995,BE,1
CY,1995,NZ,1
CY,1996,DE,1
CY,1997,US,1
CY,1998,CH,1
CY,1998,IT,1
CY,1998,CA,1
CY,1999,JP,1
CY,1999,AU,1
CY,2000,VG,1
CY,2000,GB,1
CY,2000,JP,1
CY,2000,BE,1
CY,2002,DE,1
CY,2002,CH,1
CY,2002,GB,1
CY,2003,US,1
CY,2003,FR,1
CY,2003,CH,1
CY,2004,DE,1
CY,2004,BE,1
CY,2004,AT,1
CY,2004,GB,1
CY,2005,GB,1
CY,2005,CH,1
CY,2005,BM,1
CY,2005,FR,1
CY,2023,FI,1
CY,2023,AU,1
CY,2023,MC,1
CZ,2003,TR,1
CZ,2003,FI,1
CZ,2003,NO,1
CZ,2003,BZ,1
CZ,2003,ES,1
CZ,2004,UA,1
CZ,2004,SK,1
CZ,2005,MX,1
CZ,2005,LT,1
CZ,2006,US,1
CZ,2006,ES,1
CZ,2008,SK,1
CZ,2008,US,1
CZ,2009,GB,1
CZ,2009,EE,1
CZ,2009,TR,1
CZ,2010,TD,1
CZ,2010,KR,1
CZ,2011,PL,1
CZ,2011,FR,1
CZ,2011,RU,1
CZ,2012,AT,1
CZ,2012,US,1
CZ,2013,KR,1
CZ,2013,DE,1
CZ,2014,IN,1
CZ,2015,DE,1
CZ,2015,FR,1
CZ,2016,GB,1
CZ,2017,BG,1
CZ,2017,CH,1
CZ,2017,SC,1
CZ,2019,JP,1
CZ,2019,BY,1
CZ,2019,PL,1
CZ,2020,CH,1
CZ,2020,CA,1
CZ,2022,CV,1
CZ,2022,US,1
CZ,2022,CY,1
CZ,2022,SE,1
CZ,2023,KR,1
DO,2003,CA,1
DO,2003,AU,1
DO,2003,US,1
DO,2005,MX,1
DO,2005,CA,1
DO,2006,DE,1
DO,2006,IN,1
DO,2006,ES,1
DO,2006,FR,1
DO,2007,FR,1
DO,2007,DE,1
DO,2008,CA,1
DO,2009,CH,1
DO,2009,FR,1
DO,2010,TW,1
DO,2010,CN,1
DO,2010,SM,1
DO,2010,RS,1
DO,2010,CH,1
DO,2011,CA,1
DO,2011,ES,1
DO,2011,BE,1
DO,2011,MX,1
DO,2011,GB,1
DO,2011,LB,1
DO,2012,SE,1
DO,2012,ZA,1
DO,2012,CA,1
DO,2012,BR,1
DO,2012,NL,1
DO,2012,LU,1
DO,2012,FI,1
DO,2013,GB,1
DO,2014,CH,1
DO,2014,NL,1
DO,2014,MX,1
DO,2014,AR,1
DO,2014,DE,1
DO,2014,SE,1
DO,2015,MX,1
DO,2015,ES,1
DO,2015,GB,1
DO,2015,CA,1
DO,2015,CN,1
DO,2016,AT,1
DO,2017,IN,1
DO,2017,DE,1
DO,2018,GB,1
DO,2018,DE,1
DO,2018,CN,1
DO,2018,DK,1
DO,2019,KP,1
DO,2019,FR,1
DO,2019,KR,1
DO,2020,JP,1
DO,2020,CA,1
DO,2020,DE,1
DO,2020,ZA,1
DO,2020,CH,1
DO,2021,HR,1
DO,2021,IN,1
DO,2021,IT,1
DO,2021,CH,1
DO,2021,SE,1
DO,2021,GB,1
DO,2022,CN,1
DO,2022,IE,1
DO,2022,CH,1
DO,2022,ES,1
DO,2022,PL,1
DO,2023,NL,1
DO,2023,CN,1
DO,2023,AU,1
DZ,1990,CH,1
DZ,1990,FR,1
DZ,1990,US,1
DZ,1991,JP,1
DZ,1991,US,1
DZ,1992,NO,1
DZ,1992,CY,1
DZ,1992,IT,1
DZ,1993,AT,1
DZ,1993,BE,1
DZ,1993,AU,1
DZ,1993,NO,1
DZ,1994,NO,1
DZ,1994,RU,1
DZ,1994,BE,1
DZ,1995,CA,1
DZ,1995,GB,1
DZ,1995,CH,1
DZ,1996,NO,1
DZ,1996,AT,1
DZ,1996,MA,1
DZ,1997,IE,1
DZ,1997,ES,1
DZ,1998,ZA,1
DZ,1998,NL,1
DZ,1998,VG,1
DZ,1998,BB,1
DZ,1999,ES,1
DZ,1999,AU,1
DZ,1999,NL,1
DZ,1999,FR,1
DZ,2000,IT,1
DZ,2000,GB,1
DZ,2000,DE,1
DZ,2000,BE,1
DZ,2001,JP,1
DZ,2001,DE,1
DZ,2001,CA,1
DZ,2001,AT,1
DZ,2002,DE,1
EC,1991,US,1
EC,1992,FR,1
EC,1993,FR,1
EC,1994,US,1
EC,2001,US,1
EC,2002,US,1
EC,2003,BM,1
EC,2003,RU,1
EC,2003,IL,1
EC,2005,FR,1
EC,2006,ES,1
EC,2007,JP,1
EC,2007,BR,1
EC,2008,AR,1
EC,2008,IL,1
EC,2008,GB,1
EC,2008,MY,1
EC,2009,BR,1
EC,2009,DE,1
EC,2009,CH,1
EC,2009,MX,1
EC,2009,CA,1
EC,2010,GB,1
EC,2010,BR,1
EC,2010,AU,1
EC,2010,CA,1
EC,2010,BE,1
EC,2011,SE,1
EC,2012,IN,1
EC,2012,AT,1
EC,2012,NL,1
EC,2012,AR,1
EC,2012,LU,1
EC,2012,FR,1
EC,2013,GB,1
EC,2013,MX,1
EC,2013,HR,1
EC,2013,CH,1
EC,2013,DE,1
EC,2013,BR,1
EC,2013,CO,1
EC,2014,FR,1
EC,2014,BE,1
EC,2014,MY,1
EC,2014,NL,1
EC,2014,IN,1
EC,2015,CH,1
EC,2015,GB,1
EC,2015,NL,1
EC,2015,PT,1
EC,2015,AU,1
EC,2015,DE,1
EC,2015,BR,1
EC,2016,IT,1
EC,2016,AT,1
EC,2016,CN,1
EC,2016,DE,1
EC,2016,KR,1
EC,2016,FR,1
EC,2017,BE,1
EC,2017,ES,1
EC,2017,IN,1
EC,2017,DE,1
EC,2018,UY,1
EC,2018,CL,1
EC,2018,PE,1
EC,2021,IN,1
EC,2021,BR,1
EC,2021,NO,1
EC,2021,IT,1
EC,2023,SG,1
EC,2023,ES,1
EE,1994,CA,1
EE,1995,CH,1
EE,1995,CA,1
EE,1995,AU,1
EE,2001,HU,1
EE,2002,SE,1
EE,2002,HU,1
EE,2003,FI,1
EE,2003,NO,1
EE,2005,AU,1
EE,2007,CN,1
EE,2007,RU,1
EE,2012,FI,1
EE,2012,CN,1
EE,2014,FI,1
EE,2015,CZ,1
EE,2016,RU,1
EE,2018,CZ,1
EE,2018,CH,1
EE,2021,FI,1
EG,1990,CA,1
EG,1991,FR,1
EG,1993,US,1
EG,1994,SE,1
EG,1995,GB,1
EG,1995,DE,1
EG,1995,US,1
EG,1996,BE,1
EG,1996,GB,1
EG,1997,US,1
EG,1998,FR,1
EG,1998,US,1
EG,2000,US,1
EG,2000,FR,1
EG,2001,DK,1
EG,2002,DE,1
EG,2003,NL,1
EG,2003,AT,1
EG,2003,AU,1
EG,2003,CN,1
EG,2004,KR,1
EG,2004,FR,1
EG,2005,NL,1
EG,2005,FR,1
EG,2005,CH,1
EG,2005,GB,1
EG,2005,IT,1
EG,2006,AT,1
EG,2006,GB,1
EG,2006,NL,1
EG,2006,JP,1
EG,2006,ZA,1
EG,2006,DE,1
EG,2010,AT,1
EG,2010,IT,1
EG,2011,CN,1
EG,2011,DK,1
EG,2012,CA,1
EG,2012,AU,1
EG,2012,SG,1
EG,2012,GB,1
EG,2012,CN,1
EG,2013,CH,1
EG,2013,DE,1
EG,2013,FR,1
FI,1998,NL,1
FI,2002,CH,1
FI,2005,GB,1
FI,2008,MY,1
FI,2009,CA,1
FI,2014,RU,1
FI,2014,CZ,1
FI,2014,BE,1
FI,2014,FR,1
FI,2016,SE,1
FI,2017,LU,1
FI,2017,CZ,1
FI,2017,EE,1
FI,2018,FR,1
FI,2018,US,1
FI,2018,CZ,1
FI,2019,US,1
FI,2019,CZ,1
FI,2019,IE,1
FI,2021,DE,1
FI,2021,FR,1
FI,2021,NO,1
FI,2021,AE,1
FI,2021,CH,1
FI,2022,CN,1
FI,2022,SE,1
FI,2022,CA,1
FI,2023,SE,1
FI,2023,CN,1
FI,2023,KR,1
GE,1992,FR,1
GE,1993,NL,1
GE,1993,AU,1
GE,1993,AT,1
GE,1994,GB,1
GE,1995,IT,1
GE,1995,GB,1
GE,1995,AT,1
GE,1995,CA,1
GE,1995,FR,1
GE,1996,AT,1
GE,1996,GB,1
GE,1997,ZA,1
GE,1997,LU,1
GE,1997,ES,1
GE,1998,NZ,1
GE,1998,IL,1
GE,1999,ZA,1
GE,1999,AT,1
GE,2000,GB,1
GE,2000,DK,1
GE,2001,RU,1
GE,2002,IN,1
GE,2003,DE,1
GE,2004,AU,1
GE,2005,AZ,1
GE,2005,FR,1
GE,2005,LU,1
GE,2005,IN,1
GE,2006,FR,1
GE,2006,IL,1
GE,2006,IT,1
GE,2006,JP,1
GE,2007,NO,1
GE,2007,LU,1
GE,2007,JP,1
GE,2007,CH,1
GE,2008,US,1
GE,2008,MX,1
GE,2008,IT,1
GE,2008,GB,1
GE,2009,DE,1
GE,2009,VG,1
GE,2009,IT,1
GE,2009,HU,1
GE,2009,IN,1
GE,2009,NL,1
GE,2010,FR,1
GE,2010,CA,1
GE,2010,CH,1
GE,2010,IN,1
GE,2010,JP,1
GE,2011,FR,1
GE,2011,CA,1
GE,2011,HU,1
GE,2011,CZ,1
GE,2011,FI,1
GE,2012,FR,1
GE,2012,CA,1
GE,2012,GB,1
GE,2012,IT,1
GE,2012,CH,1
GE,2013,AT,1
GE,2013,NL,1
GE,2013,RU,1
GE,2013,IT,1
GE,2013,DE,1
GE,2014,DE,1
GE,2014,IN,1
GE,2014,FR,1
GE,2014,JP,1
GE,2016,AT,1
GE,2016,NL,1
GE,2017,HU,1
GE,2017,NL,1
GE,2021,US,1
GE,2021,IT,1
GE,2022,AU,1
GE,2022,CN,1
GE,2023,US,1
GR,1990,DE,1
GR,1991,US,1
GR,1991,AT,1
GR,1992,US,1
GR,1992,AT,1
GR,1992,FR,1
GR,1992,CH,1
GR,1992,BE,1
GR,1992,GB,1
GR,1993,GB,1
GR,1993,CH,1
GR,1994,CH,1
GR,1994,FR,1
GR,1994,US,1
GR,1994,NO,1
GR,2002,FR,1
GR,2010,UA,1
GR,2012,GB,1
GR,2013,DK,1
GR,2013,GB,1
GR,2014,DK,1
GR,2014,GB,1
GR,2015,GB,1
GR,2016,FR,1
GR,2017,BG,1
GR,2020,IT,1
GR,2020,SE,1
GR,2021,CH,1
GR,2022,BG,1
GR,2022,AT,1
GR,2022,ES,1
GT,1997,US,1
GT,1997,VE,1
GT,1999,VE,1
GT,2012,DE,1
GT,2012,BM,1
GT,2015,DK,1
GT,2015,US,1
HK,1990,AT,1
HK,1990,NL,1
HK,1991,VG,1
HK,1991,IT,1
HK,1991,CA,1
HK,1991,AU,1
HK,1992,BM,1
HK,1993,DK,1
HK,1994,KR,1
HK,1995,AT,1
HK,2017,FI,1
HK,2017,AU,1
HN,1996,DE,1
HN,1997,IE,1
HN,1997,VE,1
HN,1997,GB,1
HN,1998,DE,1
HN,1999,FR,1
HN,2000,DE,1
HN,2001,IN,1
HN,2002,US,1
HN,2002,CH,1
HN,2003,DE,1
HN,2003,CH,1
HN,2005,ES,1
HN,2005,IL,1
HN,2006,US,1
HN,2006,CH,1
HN,2006,BR,1
HN,2006,FR,1
HN,2008,CH,1
HN,2008,NL,1
HN,2008,IE,1
HN,2008,BR,1
HN,2009,GB,1
HN,2009,JP,1
HN,2010,UY,1
HN,2010,US,1
HN,2011,IT,1
HN,2011,FR,1
HN,2011,MT,1
HN,2011,DE,1
HN,2011,MX,1
HN,2011,CO,1
HN,2012,SE,1
HN,2012,CH,1
HN,2012,BM,1
HR,1992,GB,1
HR,1992,HU,1
HR,1992,AU,1
HR,1993,DK,1
HR,1993,BE,1
HR,1993,HU,1
HR,1993,CA,1
HR,1994,GR,1
HR,1995,CH,1
HR,1995,CA,1
HR,1995,RU,1
HR,1996,IT,1
HR,1997,SI,1
HR,1997,IE,1
HR,1997,FR,1
HR,1998,JP,1
HR,2004,DK,1
HR,2004,JP,1
HR,2004,BS,1
HR,2004,HU,1
HR,2022,NZ,1
HR,2023,IT,1
HR,2023,UA,1
HR,2023,BE,1
HR,2023,GE,1
HR,2023,NL,1
HR,2023,LU,1
HU,2003,AU,1
HU,2003,IT,1
HU,2004,LU,1
HU,2004,NL,1
HU,2023,LU,1
HU,2023,SK,1
HU,2023,GE,1
ID,1991,MX,1
ID,1991,BE,1
ID,1992,US,1
ID,1992,GB,1
ID,1992,KR,1
ID,1992,MX,1
ID,1993,JP,1
ID,1994,GB,1
ID,1995,CA,1
ID,1996,KR,1
ID,1996,CA,1
ID,1996,SG,1
ID,2001,AU,1
ID,2001,CH,1
ID,2001,MY,1
ID,2001,GB,1
IE,1993,GN,1
IE,1994,CA,1
IE,1995,US,1
IE,1995,GB,1
IE,1996,DE,1
IE,1997,GB,1
IE,1997,FR,1
IE,1998,FR,1
IE,1998,CA,1
IE,1999,GB,1
IE,2000,US,1
IE,2000,CA,1
IE,2001,CA,1
IE,2001,US,1
IE,2001,JP,1
IE,2002,ES,1
IE,2002,CA,1
IE,2002,DK,1
IE,2003,GB,1
IE,2006,IT,1
IE,2007,FI,1
IE,2007,ES,1
IE,2007,JP,1
IE,2009,GB,1
IE,2010,GB,1
IE,2011,CN,1
IE,2011,GB,1
IE,2011,NL,1
IE,2012,FR,1
IE,2012,LU,1
IE,2013,GB,1
IE,2015,NL,1
IE,2015,AU,1
IE,2018,US,1
IE,2019,DE,1
IE,2020,CZ,1
IE,2021,IR,1
IL,1990,HU,1
IN,1990,DE,1
IN,1990,NL,1
IN,1990,MX,1
IN,1991,CH,1
IN,1991,AU,1
IN,1991,DK,1
IN,1991,AT,1
IN,1992,US,1
IN,1992,CY,1
IN,1992,BR,1
IN,1992,FR,1
IN,1993,NO,1
IN,1993,JP,1
IN,1993,HK,1
IN,1993,CN,1
IN,1993,IT,1
IN,1994,DK,1
IN,1994,FI,1
IN,1994,JP,1
IN,1994,AU,1
IN,1994,FR,1
IN,1995,IL,1
IN,1996,GB,1
IN,1997,CA,1
IN,1997,MY,1
IN,1997,IT,1
IN,1998,IT,1
IN,1998,FR,1
IN,1998,CH,1
IN,1999,KR,1
IN,2001,BE,1
IN,2001,GB,1
IN,2001,CH,1
IN,2002,GB,1
IN,2002,JP,1
IN,2002,CZ,1
IN,2002,IL,1
IN,2002,NL,1
IN,2003,IL,1
IN,2003,CH,1
IN,2003,JP,1
IN,2003,ZA,1
IN,2004,AU,1
IN,2004,IE,1
IN,2004,CA,1
IN,2004,FI,1
IN,2005,SE,1
IN,2005,DK,1
IN,2005,NL,1
IN,2006,FR,1
IN,2006,CH,1
IN,2006,CA,1
IN,2006,BE,1
IN,2006,PY,1
IN,2006,AU,1
IN,2007,DK,1
IN,2007,KR,1
IN,2007,CN,1
IN,2007,CH,1
IN,2007,FR,1
IN,2008,AU,1
IN,2008,FR,1
IN,2008,KR,1
IN,2008,IE,1
IN,2008,JP,1
IN,2008,CH,1
IN,2009,KR,1
IN,2009,SA,1
IN,2009,CN,1
IN,2009,FR,1
IN,2009,DE,1
IN,2009,FI,1
IS,1990,GB,1
IS,1990,NO,1
IS,1991,SE,1
IS,1991,CA,1
IS,1991,CH,1
IS,1992,AU,1
IS,1992,CH,1
IS,1993,IT,1
IS,1993,SE,1
IS,1993,NO,1
IS,1994,CA,1
IS,1995,CH,1
IS,1996,IL,1
IS,1997,CA,1
IS,1997,CH,1
IS,1997,RU,1
IS,1997,LU,1
IS,1998,BE,1
IS,1998,AT,1
IS,1998,FR,1
IS,1999,CH,1
IS,1999,CA,1
IS,2000,IT,1
IS,2000,IE,1
IS,2002,ES,1
IS,2003,NL,1
IS,2003,NO,1
IS,2003,BZ,1
IS,2004,GB,1
IS,2004,AT,1
IS,2004,IL,1
IS,2005,IN,1
IS,2005,SE,1
IS,2006,FR,1
IS,2006,JP,1
IS,2006,IN,1
IS,2007,GB,1
IS,2007,MX,1
IS,2008,MX,1
IS,2008,US,1
IS,2009,TW,1
IS,2011,MX,1
IS,2011,TD,1
IS,2014,JP,1
IS,2018,US,1
IS,2020,IN,1
IS,2023,NO,1
IT,1992,AT,1
IT,1993,FI,1
IT,1993,IL,1
IT,1993,KP,1
IT,2003,BR,1
IT,2003,TW,1
IT,2007,DE,1
IT,2007,IE,1
IT,2008,FR,1
IT,2008,CN,1
IT,2008,AT,1
IT,2009,GB,1
IT,2009,CL,1
IT,2010,RO,1
IT,2010,GB,1
IT,2010,BR,1
IT,2011,JP,1
IT,2011,FR,1
JO,1990,US,1
JO,1990,GR,1
JO,1990,SE,1
JO,1992,CY,1
JO,1993,AU,1
JO,1994,US,1
JO,1995,NO,1
JO,1995,GB,1
JO,1995,US,1
JO,1995,AT,1
JO,1995,CH,1
JO,1996,LK,1
JO,1996,MA,1
JO,1996,CH,1
JO,1996,GB,1
JO,1996,BE,1
JO,1996,VG,1
JO,1997,ES,1
JO,1997,IE,1
JO,1998,FR,1
JO,1998,US,1
JO,1998,VG,1
JO,1998,ES,1
JO,1998,CH,1
JO,1999,US,1
JO,1999,AU,1
JO,2000,US,1
JO,2001,CA,1
JO,2001,NL,1
JO,2001,GB,1
JO,2002,NL,1
JO,2002,FR,1
JO,2003,US,1
JO,2004,DE,1
JO,2005,CH,1
JO,2005,ES,1
JO,2006,IN,1
JO,2006,CH,1
JO,2006,AU,1
JO,2007,BG,1
JO,2008,CA,1
JO,2008,CN,1
JO,2008,DE,1
JO,2008,RU,1
JO,2009,CA,1
JO,2009,FI,1
JO,2009,CH,1
JO,2010,JP,1
JO,2010,CH,1
JO,2010,KY,1
JO,2010,FR,1
JO,2010,CA,1
JO,2010,GB,1
JO,2010,FI,1
JO,2011,NL,1
JO,2011,DE,1
JO,2012,FI,1
JO,2013,FR,1
JO,2013,NL,1
JO,2014,DE,1
JO,2014,BE,1
JO,2014,ES,1
JO,2015,GB,1
JO,2015,JP,1
JO,2015,FI,1
JO,2015,ES,1
JO,2015,BE,1
JO,2016,CA,1
JO,2016,DE,1
JO,2017,BR,1
JO,2017,DK,1
JO,2018,SG,1
JO,2018,IE,1
JO,2019,MA,1
JO,2019,CH,1
JO,2019,CA,1
JO,2020,IN,1
JO,2021,CH,1
JO,2021,CA,1
JO,2022,EE,1
JO,2023,BE,1
JO,2023,TN,1
JO,2023,GB,1
JO,2023,MA,1
JO,2023,FR,1
JO,2023,NO,1
JP,1997,IT,1
JP,1997,AU,1
JP,1997,IE,1
JP,1998,LI,1
JP,1998,FI,1
JP,1998,GB,1
JP,1998,NL,1
JP,1999,BE,1
JP,1999,TW,1
JP,2000,CA,1
JP,2000,KR,1
JP,2000,DE,1
JP,2001,IT,1
JP,2001,GB,1
JP,2001,CA,1
JP,2002,IT,1
JP,2002,FR,1
JP,2002,CH,1
JP,2003,FR,1
JP,2003,GB,1
JP,2003,IT,1
JP,2004,BS,1
JP,2004,KR,1
JP,2007,CA,1
JP,2007,DK,1
JP,2007,TW,1
JP,2008,ES,1
JP,2009,BR,1
JP,2010,CH,1
JP,2010,SE,1
JP,2010,NP,1
JP,2010,AU,1
JP,2011,SE,1
JP,2011,TW,1
JP,2012,DK,1
JP,2013,US,1
JP,2014,ZA,1
JP,2015,FR,1
JP,2016,CH,1
JP,2018,IL,1
JP,2018,GB,1
JP,2021,GB,1
KR,2000,AU,1
KR,2000,BE,1
KZ,2001,US,1
LT,1992,DK,1
LT,2000,NZ,1
LT,2002,BM,1
LT,2002,DE,1
LT,2003,BZ,1
LT,2003,CH,1
LT,2003,IT,1
LT,2003,DE,1
LT,2004,SE,1
LT,2004,NL,1
LT,2005,IT,1
LT,2005,BM,1
LT,2005,MX,1
LT,2005,SE,1
LT,2006,IT,1
LT,2006,JP,1
LT,2006,SE,1
LT,2006,IL,1
LT,2007,AU,1
LT,2008,CA,1
LT,2022,NZ,1
LT,2022,SK,1
LT,2022,FR,1
LT,2022,SE,1
LU,1990,US,1
LU,1990,FR,1
LU,1990,CA,1
LU,1990,DE,1
LU,1992,DE,1
LU,1992,ES,1
LU,1992,AT,1
LU,1992,IT,1
LU,1992,BE,1
LU,1992,NL,1
LU,1993,DE,1
LU,1993,IT,1
LU,1993,PA,1
LU,1994,DE,1
LU,1995,US,1
LU,1996,US,1
LU,1997,GB,1
LU,1998,DE,1
LU,1998,FR,1
LU,1998,JP,1
LU,1999,FR,1
LU,1999,US,1
LU,2000,DE,1
LU,2001,FR,1
LU,2001,LI,1
LU,2002,NL,1
LU,2002,BE,1
LU,2003,US,1
LU,2003,CH,1
LU,2004,BM,1
LU,2004,FR,1
LU,2004,JP,1
LU,2005,SE,1
LU,2005,IL,1
LU,2005,FR,1
LU,2006,GB,1
LU,2007,GB,1
LU,2007,FR,1
LU,2007,CH,1
LU,2007,JP,1
LU,2009,JP,1
LU,2009,CH,1
LU,2009,NL,1
LU,2010,TD,1
LU,2010,FR,1
LU,2010,JP,1
LU,2011,DE,1
LU,2011,BE,1
LU,2011,TW,1
LU,2011,CH,1
LU,2011,JP,1
LU,2012,DE,1
LU,2012,JP,1
LU,2012,CH,1
LU,2012,CN,1
LU,2012,NL,1
LU,2013,DE,1
LU,2013,BE,1
LU,2013,AT,1
LU,2014,SE,1
LU,2014,FR,1
LU,2014,IE,1
LU,2014,GB,1
LU,2014,ES,1
LU,2014,CH,1
LU,2015,RU,1
LU,2015,KR,1
LU,2015,VG,1
LU,2015,NL,1
LU,2015,ZA,1
LU,2016,CH,1
LU,2016,ES,1
LU,2016,CA,1
LU,2017,MA,1
LU,2018,BE,1
LU,2018,FR,1
LU,2018,HU,1
LU,2018,GB,1
LU,2018,NO,1
LU,2019,MX,1
LU,2019,CH,1
LU,2020,AT,1
LU,2020,CZ,1
LU,2020,CH,1
LU,2021,IE,1
LU,2021,CH,1
LU,2022,DE,1
LU,2022,BE,1
LU,2022,CZ,1
LU,2022,NL,1
LU,2022,CH,1
LU,2023,NL,1
LU,2023,SG,1
LU,2023,FR,1
LU,2023,PE,1
LU,2023,DK,1
LV,1992,NL,1
LV,2002,CZ,1
LV,2002,CH,1
LV,2002,US,1
LV,2003,NO,1
LV,2003,US,1
LV,2003,BY,1
LV,2003,RU,1
LV,2003,GB,1
LV,2003,CZ,1
LV,2004,CH,1
LV,2004,NO,1
LV,2004,IN,1
LV,2005,AT,1
LV,2005,DE,1
LV,2005,BE,1
LV,2006,AU,1
LV,2006,CY,1
LV,2008,RU,1
LV,2010,LT,1
LV,2011,TW,1
MA,1990,GR,1
MA,1990,NL,1
MA,1990,DE,1
MA,1990,NO,1
MA,1990,AU,1
MA,1990,CA,1
MA,1991,BE,1
MA,1991,CN,1
MA,1991,CH,1
MA,1991,ES,1
MA,1992,GB,1
MA,1992,AU,1
MA,1992,CY,1
MA,1992,US,1
MA,1993,ES,1
MA,1993,DE,1
MA,1994,FR,1
MA,1994,CA,1
MA,1994,ES,1
MA,1994,BE,1
MA,1995,CA,1
MA,1995,NO,1
MA,1995,AT,1
MA,1995,GB,1
